"","Time","ABio","BBio","TotalDOM","DelBio","Turnover","NetGrowth","NPP","Rh","NEP","NBP","ToFPS","Scenario","ABio_sd","BBio_sd","TotalDOM_sd","DelBio_sd","Turnover_sd","NetGrowth_sd","NPP_sd","Rh_sd","NEP_sd","NBP_sd","ToFPS_sd","Burn","StandAge","Harvest","Rate","LiveC","ABioMgha","BBioMgha","TotalCMgha","TotalDOMMgha","NewTotalC","NBP_corrected","D","NEP_corrected","NPP_corrected","NetGrowth_corrected","ToFPSMgha","ToAirBurn","ToAirBurnMgha","NPPMgha","NEPMgha","NBPMgha","RhMgha","LiveCMgha","Year","HarvestIntensity","PH","ABio_CO2eha","BBio_CO2eha","Live_CO2eha","TotalDOM_CO2eha","TotalC_CO2eha","NPP_CO2eha","NEP_CO2eha","ToFPS_CO2eha","ToAirBurn_CO2eha","AvgFPS","AvgFPSMgha","AvgTotalCMgha","Percentage","ToFPS_m3ha","ToFPS_m3Total","ToFPS_m3harvested","X.1","X","Group.1","total_SingleFamilyHomes","total_MultiFamilyHomes","total_CommercialBuildings","total_ManufProds","total_Paper","total_Shipping","total_Repairs","total_Other","total_CO2eStorageinProducts","total_CO2eStorageInLandfillsandDumps","total_CO2eEmissionsfromLandfillandDumps","total_CH4EmissionsfromLandfillsandDumps_CO2e","total_CO2EmissionsfromLandfillsandDumps","total_BiogenicManufacturingEmissions","total_CradletoGateFossilEmissions_CO2e","Time.y","ToFPS.x","ToFPS.y","snagFPS","Total","sub1","sub2","r","yrly_landfill","yrly_biogenic","yrly_fossil","yrly_HWPflux","yrly_HWPfluxha","yrly_HWPfluxNoFossil","yrly_HWPfluxhaNoFossil","yrly_HWPflux_sub1","yrly_HWPfluxha_sub1","yrly_HWPfluxNoFossil_sub1","yrly_HWPfluxhaNoFossil_sub1","yrly_HWPfluxNoFossil_sub2","yrly_HWPfluxhaNoFossil_sub2","NSPCO2ehaNoFossil","NSPCO2ehaWithFossil","NSPCO2ehaNoFossilWithSub1","NSPCO2ehaNoFossilWithSub2","CumNSPCO2ehaNoFossil","CumNSPCO2ehaWithFossil","CumNSPCO2ehaNoFossilWithSub1","CumNSPCO2ehaNoFossilWithSub2","Baseline","NSPCO2ehaDiff","CumNSPCO2ehaDiff","ProductsCO2eha","LandfillCO2eha","TotalCO2eStorageha","TotalSystemCo2eha","TotalSystemMgha"
"21",21,20543.90077,5998.82037,28020.20145,49.94327413,624.3899459,37.58918338,661.9736445,598.7247211,63.24918813,63.24918813,0,"NoHarvest150",14.2352087851045,4.15653585001103,10.6813185864346,4.46910905897672,0.424001404477465,0.0752448056009035,0.39573991464406,0.373433617018318,0.720251112217522,0.720251112217522,0,"Burn",150,"NoHarvest","High",26542.72114,205.4390077,59.9882037,545.6292259,280.2020145,54562.92259,83.9310450000048,0,83.9310450000048,682.655766100005,58.2658202000048,0,0,0,6.82655766100005,0.839310450000048,0.839310450000048,5.987247211,265.4272114,2046,"0","No",753.276361566667,219.9567469,973.233108466667,1027.4073865,2000.64049496667,25.0307114236668,3.07747165000018,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07747165000018,3.07747165000018,3.07747165000018,3.07747165000018,72.5531891333335,72.5531891333335,72.5531891333335,72.5531891333335,3.07747165000018,0,0,0,0,0,2000.64049496667,545.6292259
"22",22,20580.02267,6009.367534,28056.31993,46.6723555,624.7950456,37.15486,661.9481764,599.7834273,62.16465213,62.16465213,0,"NoHarvest150",14.2328697475002,4.15597270001955,10.2401309393518,3.16453526608793,0.416532359930168,0.0848646464927652,0.38425239510217,0.341506913255443,0.673518602910098,0.673518602910098,0,"Burn",150,"NoHarvest","High",26589.390204,205.8002267,60.09367534,546.45710134,280.5631993,54645.710134,82.7875439999989,0,82.7875439999989,682.570971299999,57.7759256999989,0,0,0,6.82570971299999,0.827875439999989,0.827875439999989,5.997834273,265.89390204,2047,"0","No",754.600831233333,220.343476246667,974.94430748,1028.73173076667,2003.67603824667,25.027602281,3.03554327999996,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03554327999996,3.03554327999996,3.03554327999996,3.03554327999996,75.5887324133334,75.5887324133334,75.5887324133334,75.5887324133334,3.03554327999996,0,0,0,0,0,2003.67603824667,546.45710134
"23",23,20618.58228,6020.626835,28088.46853,49.81888963,625.250838,36.70017613,661.9509549,600.6238408,61.327179,61.327179,0,"NoHarvest150",13.6534400923311,3.98663477389082,9.90734289617953,4.09986076565639,0.413504705226537,0.0874119973228524,0.392977730363296,0.376663071207216,0.677189371541337,0.677189371541337,0,"Burn",150,"NoHarvest","High",26639.209115,206.1858228,60.20626835,547.27677645,280.8846853,54727.677645,81.9675110000026,0,81.9675110000026,682.591351800003,57.3405138000026,0,0,0,6.82591351800003,0.819675110000026,0.819675110000026,6.006238408,266.39209115,2048,"0","No",756.0146836,220.756317283333,976.771000883333,1029.91051276667,2006.68151365,25.0283495660001,3.00547540333343,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00547540333343,3.00547540333343,3.00547540333343,3.00547540333343,78.5942078166669,78.5942078166669,78.5942078166669,78.5942078166669,3.00547540333343,0,0,0,0,0,2006.68151365,547.27677645
"24",24,20658.41829,6032.25933,28118.07474,51.46695438,625.7175356,36.22187425,661.9407585,601.3503585,60.59057075,60.59057075,0,"NoHarvest150",14.7914067036194,4.31906944639501,11.0075763741981,4.03601531644169,0.438461239032747,0.0908000893667684,0.409560934871271,0.415833035706802,0.747839491822725,0.747839491822725,0,"Burn",150,"NoHarvest","High",26690.67762,206.5841829,60.3225933,548.0875236,281.1807474,54808.75236,81.0747149999952,0,81.0747149999952,682.425073499995,56.7075378999951,0,0,0,6.82425073499995,0.810747149999952,0.810747149999952,6.013503585,266.9067762,2049,"0","No",757.4753373,221.1828421,978.6581794,1030.9960738,2009.6542532,25.0222526949998,2.97273954999982,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97273954999982,2.97273954999982,2.97273954999982,2.97273954999982,81.5669473666667,81.5669473666667,81.5669473666667,81.5669473666667,2.97273954999982,0,0,0,0,0,2009.6542532,548.0875236
"25",25,20696.08926,6043.259072,28149.76292,48.66741325,626.1821205,35.87888038,662.0644728,602.2002036,59.86413863,59.86413863,0,"NoHarvest150",15.3160168988634,4.47228175306754,11.5909588195265,3.59933662243174,0.460486137088168,0.0976476863500772,0.435860680811613,0.433849122358645,0.794429817808143,0.794429817808143,0,"Burn",150,"NoHarvest","High",26739.348332,206.9608926,60.43259072,548.89111252,281.4976292,54889.111252,80.3588920000038,0,80.3588920000038,682.559095600004,56.3769751000038,0,0,0,6.82559095600004,0.803588920000038,0.803588920000038,6.022002036,267.39348332,2050,"0","No",758.8566062,221.586165973333,980.442772173333,1032.15797373333,2012.60074590667,25.0271668386668,2.94649270666681,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94649270666681,2.94649270666681,2.94649270666681,2.94649270666681,84.5134400733335,84.5134400733335,84.5134400733335,84.5134400733335,2.94649270666681,0,0,0,0,0,2012.60074590667,548.89111252
"26",26,20734.42124,6054.45194,28179.99745,49.5212135,626.6323306,35.74163338,662.3781003,602.9796729,59.39836838,59.39836838,0,"NoHarvest150",15.6010484185585,4.55553965518121,11.184319401441,4.11992000556941,0.476862238325402,0.108304865184116,0.436821624369759,0.38742220678572,0.734985280353088,0.734985280353088,0,"Burn",150,"NoHarvest","High",26788.87318,207.3442124,60.5445194,549.6887063,281.7999745,54968.87063,79.7593779999952,0,79.7593779999952,682.739050899995,56.1067202999951,0,0,0,6.82739050899995,0.797593779999952,0.797593779999952,6.029796729,267.8887318,2051,"0","No",760.262112133333,221.996571133333,982.258683266667,1033.26657316667,2015.52525643333,25.0337651996665,2.92451052666649,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92451052666649,2.92451052666649,2.92451052666649,2.92451052666649,87.4379506,87.4379506,87.4379506,87.4379506,2.92451052666649,0,0,0,0,0,2015.52525643333,549.6887063
"27",27,20769.29948,6064.636351,28213.74469,45.0580095,626.9872894,35.40424188,662.3961344,603.9428391,58.45333388,58.45333388,0,"NoHarvest150",15.649122983757,4.56958435347505,11.5888688936735,4.7643910221782,0.47441946971361,0.11595876316683,0.448195657563158,0.431048309676738,0.767101116430721,0.767101116430721,0,"Burn",150,"NoHarvest","High",26833.935831,207.6929948,60.64636351,550.47680521,282.1374469,55047.680521,78.8098910000044,0,78.8098910000044,682.752730100004,55.7654407000044,0,0,0,6.82752730100004,0.788098910000044,0.788098910000044,6.039428391,268.33935831,2052,"0","No",761.540980933333,222.369999536667,983.91098047,1034.50397196667,2018.41495243667,25.0342667703335,2.8896960033335,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8896960033335,2.8896960033335,2.8896960033335,2.8896960033335,90.3276466033335,90.3276466033335,90.3276466033335,90.3276466033335,2.8896960033335,0,0,0,0,0,2018.41495243667,550.47680521
"28",28,20805.95849,6075.340797,28244.15017,47.35880263,627.3817396,35.01056575,662.3978999,604.7304661,57.6674215,57.6674215,0,"NoHarvest150",15.7435093357709,4.5971241135098,10.8217730975193,2.7670885007686,0.467299368184998,0.114061270881914,0.442846272020452,0.37316703479041,0.707619629188425,0.707619629188425,0,"Burn",150,"NoHarvest","High",26881.299287,208.0595849,60.75340797,551.25449457,282.4415017,55125.449457,77.7689360000004,0,77.7689360000004,682.4994021,55.1176625000004,0,0,0,6.824994021,0.777689360000004,0.777689360000004,6.047304661,268.81299287,2053,"0","No",762.885144633333,222.76249589,985.647640523333,1035.61883956667,2021.26648009,25.024978077,2.85152765333335,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85152765333335,2.85152765333335,2.85152765333335,2.85152765333335,93.1791742566668,93.1791742566668,93.1791742566668,93.1791742566668,2.85152765333335,0,0,0,0,0,2021.26648009,551.25449457
"29",29,20842.022,6085.871351,28274.65803,46.58803863,627.8106158,34.65319288,662.4705164,605.5290753,56.9412935,56.9412935,0,"NoHarvest150",16.0690127740007,4.69216796473977,11.0153230461851,4.07319584573144,0.483404688628037,0.115455604162023,0.466088575178045,0.391121079251434,0.75175256389495,0.75175256389495,0,"Burn",150,"NoHarvest","High",26927.893351,208.42022,60.85871351,552.02551381,282.7465803,55202.551381,77.1019239999951,0,77.1019239999951,682.630999299995,54.820383499995,0,0,0,6.82630999299995,0.77101923999995,0.77101923999995,6.055290753,269.27893351,2054,"0","No",764.207473333333,223.148616203333,987.356089536667,1036.7374611,2024.09355063667,25.0298033076665,2.82707054666648,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82707054666648,2.82707054666648,2.82707054666648,2.82707054666648,96.0062448033333,96.0062448033333,96.0062448033333,96.0062448033333,2.82707054666648,0,0,0,0,0,2024.09355063667,552.02551381
"30",30,20878.12154,6096.412521,28304.36338,46.63685425,628.2237554,34.291894,662.5194911,606.2945716,56.22484988,56.22484988,0,"NoHarvest150",16.4712137740174,4.80961120060657,11.7952361147599,4.97791405900697,0.496791884840075,0.12106847842451,0.476318875913634,0.447711557979261,0.801152132198355,0.801152132198355,0,"Burn",150,"NoHarvest","High",26974.534061,208.7812154,60.96412521,552.78897441,283.0436338,55278.897441,76.3460600000035,0,76.3460600000035,682.640631600004,54.4168762000036,0,0,0,6.82640631600004,0.763460600000035,0.763460600000035,6.062945716,269.74534061,2055,"0","No",765.531123133333,223.53512577,989.066248903333,1037.82665726667,2026.89290617,25.0301564920001,2.79935553333346,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79935553333346,2.79935553333346,2.79935553333346,2.79935553333346,98.8056003366668,98.8056003366668,98.8056003366668,98.8056003366668,2.79935553333346,0,0,0,0,0,2026.89290617,552.78897441
"31",31,20914.06931,6106.909142,28333.48008,46.44245638,628.6186659,33.94037938,662.5614115,607.0340053,55.52736988,55.52736988,0,"NoHarvest150",17.5634441437031,5.12847951713915,12.5211913418496,3.53122219639296,0.51821189962409,0.131312853516334,0.482923824930103,0.439614591183586,0.808802239778899,0.808802239778899,0,"Burn",150,"NoHarvest","High",27020.978452,209.1406931,61.06909142,553.54458532,283.3348008,55354.458532,75.5610909999959,0,75.5610909999959,682.595096299996,53.9764303999959,0,0,0,6.82595096299996,0.755610909999959,0.755610909999959,6.070340053,270.20978452,2056,"0","No",766.849208033333,223.920001873333,990.769209906667,1038.8942696,2029.66347950667,25.0284868643332,2.77057333666652,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77057333666652,2.77057333666652,2.77057333666652,2.77057333666652,101.576173673333,101.576173673333,101.576173673333,101.576173673333,2.77057333666652,0,0,0,0,0,2029.66347950667,553.54458532
"32",32,20949.77526,6117.335486,28362.15702,46.13105975,629.0449815,33.58803963,662.6339979,607.7655981,54.86832925,54.86832925,0,"NoHarvest150",18.2359348923178,5.32488977338906,12.7853251430778,4.3364890385403,0.539771230495537,0.137977974217843,0.495524433494767,0.440133390212014,0.816886333117171,0.816886333117171,0,"Burn",150,"NoHarvest","High",27067.110746,209.4977526,61.17335486,554.29267766,283.6215702,55429.267766,74.8092340000003,0,74.8092340000003,682.5748321,53.5298506000004,0,0,0,6.825748321,0.748092340000003,0.748092340000003,6.077655981,270.67110746,2057,"0","No",768.1584262,224.302301153333,992.460727353333,1039.9457574,2032.40648475333,25.0277438436667,2.74300524666668,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74300524666668,2.74300524666668,2.74300524666668,2.74300524666668,104.31917892,104.31917892,104.31917892,104.31917892,2.74300524666668,0,0,0,0,0,2032.40648475333,554.29267766
"33",33,20985.03941,6127.632523,28390.66072,45.55976838,629.4658126,33.22741875,662.6941413,608.4651444,54.22892088,54.22892088,0,"NoHarvest150",18.6303158531119,5.44006191143387,13.422880892637,3.65179393806068,0.550367732882604,0.144039018095382,0.489880438789793,0.473740410800646,0.828665772980909,0.828665772980909,0,"Burn",150,"NoHarvest","High",27112.671933,209.8503941,61.27632523,555.03332653,283.9066072,55503.332653,74.0648870000005,0,74.0648870000005,682.5300314,53.0642188000004,0,0,0,6.825300314,0.740648870000005,0.740648870000005,6.084651444,271.12671933,2058,"0","No",769.451445033333,224.679859176667,994.13130421,1040.99089306667,2035.12219727667,25.0261011513333,2.71571252333335,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71571252333335,2.71571252333335,2.71571252333335,2.71571252333335,107.034891443333,107.034891443333,107.034891443333,107.034891443333,2.71571252333335,0,0,0,0,0,2035.12219727667,555.03332653
"34",34,21019.7579,6137.770323,28419.11101,44.856681,629.8602783,32.85057938,662.71007,609.1742156,53.53587425,53.53587425,0,"NoHarvest150",19.55661743045,5.71053123967521,12.9612535566067,5.70364235925314,0.562129440991141,0.158862175108428,0.497071709766316,0.432966228058712,0.791660821845317,0.791660821845317,0,"Burn",150,"NoHarvest","High",27157.528223,210.197579,61.37770323,555.76639233,284.1911101,55576.639233,73.306580000004,0,73.306580000004,682.480795600004,52.6205173000041,0,0,0,6.82480795600004,0.73306580000004,0.73306580000004,6.091742156,271.57528223,2059,"0","No",770.724456333333,225.05157851,995.776034843333,1042.03407036667,2037.81010521,25.0242958386668,2.68790793333348,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68790793333348,2.68790793333348,2.68790793333348,2.68790793333348,109.722799376667,109.722799376667,109.722799376667,109.722799376667,2.68790793333348,0,0,0,0,0,2037.81010521,555.76639233
"35",35,21053.70903,6147.68406,28447.82981,43.86598713,630.2643913,32.46635563,662.729024,609.8994699,52.82938413,52.82938413,0,"NoHarvest150",19.0746208891946,5.5697517529275,10.9574535536001,4.79415215163699,0.578237717174203,0.172846640216489,0.523505610172273,0.302161217134891,0.693823018228615,0.693823018228615,0,"Burn",150,"NoHarvest","High",27201.39309,210.5370903,61.4768406,556.492229,284.4782981,55649.2229,72.583666999999,0,72.583666999999,682.483136899999,52.2187455999989,0,0,0,6.82483136899999,0.72583666999999,0.72583666999999,6.098994699,272.0139309,2060,"0","No",771.9693311,225.4150822,997.3844133,1043.08709303333,2040.47150633333,25.0243816863333,2.6614011233333,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6614011233333,2.6614011233333,2.6614011233333,2.6614011233333,112.3842005,112.3842005,112.3842005,112.3842005,2.6614011233333,0,0,0,0,0,2040.47150633333,556.492229
"36",36,21088.24709,6157.769134,28475.21383,44.625302,630.7082861,32.08054925,662.7856649,610.5630621,52.22266238,52.22266238,0,"NoHarvest150",18.7412295843831,5.47242319609489,10.6897866202631,4.66979691870265,0.57595158560665,0.178426464633598,0.522349218672409,0.328928461424443,0.665133935079539,0.665133935079539,0,"Burn",150,"NoHarvest","High",27246.016224,210.8824709,61.57769134,557.21230054,284.7521383,55721.230054,72.007153999999,0,72.007153999999,682.570216099999,51.861929999999,0,0,0,6.82570216099999,0.72007153999999,0.72007153999999,6.105630621,272.46016224,2061,"0","No",773.235726633333,225.784868246667,999.02059488,1044.09117376667,2043.11176864667,25.0275745903333,2.6402623133333,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6402623133333,2.6402623133333,2.6402623133333,2.6402623133333,115.024462813333,115.024462813333,115.024462813333,115.024462813333,2.6402623133333,0,0,0,0,0,2043.11176864667,557.21230054
"37",37,21122.68831,6167.826058,28502.07609,44.50049588,631.1849531,31.70992925,662.8914975,611.20005,51.691516,51.691516,0,"NoHarvest150",18.734738136026,5.47045949756128,10.9346840617153,4.45195768576133,0.572357725937816,0.186953507535085,0.517986677164959,0.361300586571055,0.657018573990632,0.657018573990632,0,"Burn",150,"NoHarvest","High",27290.514368,211.2268831,61.67826058,557.92590458,285.0207609,55792.590458,71.3604039999991,0,71.3604039999991,682.560453999999,51.3755008999991,0,0,0,6.82560453999999,0.713604039999991,0.713604039999991,6.1120005,272.90514368,2062,"0","No",774.498571366667,226.153622126667,1000.65219349333,1045.0761233,2045.72831679333,25.0272166466666,2.61654814666663,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61654814666663,2.61654814666663,2.61654814666663,2.61654814666663,117.64101096,117.64101096,117.64101096,117.64101096,2.61654814666663,0,0,0,0,0,2045.72831679333,557.92590458
"38",38,21156.29873,6177.640266,28529.42066,43.42654138,631.6153038,31.35969175,662.972687,611.8737583,51.0988875,51.0988875,0,"NoHarvest150",19.4437648509672,5.67756859114492,10.3796003026579,4.47164116974946,0.581738274247681,0.189050585760483,0.537115826498099,0.312711729230099,0.68565902414594,0.68565902414594,0,"Burn",150,"NoHarvest","High",27333.938996,211.5629873,61.77640266,558.63359656,285.2942066,55863.359656,70.7691980000018,0,70.7691980000018,682.642956300002,51.0276525000018,0,0,0,6.82642956300002,0.707691980000018,0.707691980000018,6.118737583,273.33938996,2063,"0","No",775.730953433333,226.51347642,1002.24442985333,1046.07875753333,2048.32318738667,25.0302417310001,2.5948705933334,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5948705933334,2.5948705933334,2.5948705933334,2.5948705933334,120.235881553333,120.235881553333,120.235881553333,120.235881553333,2.5948705933334,0,0,0,0,0,2048.32318738667,558.63359656
"39",39,21189.83252,6187.432084,28556.18854,43.32696163,632.0698155,31.00577013,663.0733643,612.5243641,50.5489775,50.5489775,0,"NoHarvest150",20.2915955091715,5.92512467348391,11.1427182464385,4.12514458377891,0.593894848466682,0.1854576860405,0.552423363393583,0.378162871901826,0.761176604629653,0.761176604629653,0,"Burn",150,"NoHarvest","High",27377.264604,211.8983252,61.87432084,559.33453144,285.5618854,55933.453144,70.0934879999986,0,70.0934879999986,682.617852099999,50.5480365999986,0,0,0,6.82617852099999,0.700934879999986,0.700934879999986,6.125243641,273.77264604,2064,"0","No",776.960525733333,226.872509746667,1003.83303548,1047.06024646667,2050.89328194667,25.0293212436666,2.57009455999995,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57009455999995,2.57009455999995,2.57009455999995,2.57009455999995,122.805976113333,122.805976113333,122.805976113333,122.805976113333,2.57009455999995,0,0,0,0,0,2050.89328194667,559.33453144
"40",40,21221.65498,6196.724211,28584.54705,41.11629338,632.5186958,30.64347088,663.1599711,613.2339288,49.92595575,49.92595575,0,"NoHarvest150",20.3051322472724,5.92905170938359,11.6588787666412,4.91947514708848,0.598089464766374,0.193340321902099,0.541806238426314,0.436793295405862,0.770844271303473,0.770844271303473,0,"Burn",150,"NoHarvest","High",27418.379191,212.2165498,61.96724211,560.02926241,285.8454705,56002.926241,69.4730970000019,0,69.4730970000019,682.707025800002,50.1883300000018,0,0,0,6.82707025800002,0.694730970000019,0.694730970000019,6.132339288,274.18379191,2065,"0","No",778.127349266667,227.21322107,1005.34057033667,1048.1000585,2053.44062883667,25.0325909460001,2.54734689000007,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54734689000007,2.54734689000007,2.54734689000007,2.54734689000007,125.353323003333,125.353323003333,125.353323003333,125.353323003333,2.54734689000007,0,0,0,0,0,2053.44062883667,560.02926241
"41",41,21252.16419,6205.632965,28613.78663,39.41927575,632.9405101,30.27609213,663.2150658,613.9810478,49.23400088,49.23400088,0,"NoHarvest150",22.5128113427859,6.57376931059748,12.5201424254461,4.551608041966,0.672848647374247,0.203936926884004,0.62227764735692,0.388809159654007,0.880237714383942,0.880237714383942,0,"Burn",150,"NoHarvest","High",27457.797155,212.5216419,62.05632965,560.71583785,286.1378663,56071.583785,68.6575440000015,0,68.6575440000015,682.638591800002,49.6980817000016,0,0,0,6.82638591800002,0.686575440000015,0.686575440000015,6.139810478,274.57797155,2066,"0","No",779.2460203,227.539875383333,1006.78589568333,1049.17217643333,2055.95807211667,25.0300816993334,2.51744328000006,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51744328000006,2.51744328000006,2.51744328000006,2.51744328000006,127.870766283333,127.870766283333,127.870766283333,127.870766283333,2.51744328000006,0,0,0,0,0,2055.95807211667,560.71583785
"42",42,21283.74253,6214.853816,28641.01961,40.80038888,633.4092423,29.88461475,663.2924833,614.6304258,48.66203438,48.66203438,0,"NoHarvest150",22.9396567148937,6.69838999194903,12.8468410793501,3.95461867362013,0.685246364367028,0.207653949165147,0.633945214458056,0.405119186152519,0.887868836711003,0.887868836711003,0,"Burn",150,"NoHarvest","High",27498.596346,212.8374253,62.14853816,561.39615956,286.4101961,56139.615956,68.0321709999989,0,68.0321709999989,682.662596799999,49.253354499999,0,0,0,6.82662596799999,0.680321709999989,0.680321709999989,6.146304258,274.98596346,2067,"0","No",780.403892766667,227.877973253333,1008.28186602,1050.17071903333,2058.45258505333,25.0309618826666,2.49451293666663,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49451293666663,2.49451293666663,2.49451293666663,2.49451293666663,130.36527922,130.36527922,130.36527922,130.36527922,2.49451293666663,0,0,0,0,0,2058.45258505333,561.39615956
"43",43,21315.13777,6224.021242,28667.76098,40.56300988,633.8873134,29.47240538,663.3597049,615.2611451,48.09855263,48.09855263,0,"NoHarvest150",23.0992616884849,6.74499657815028,11.726498005708,5.15854754660609,0.697563332139505,0.213602145009858,0.642768474339134,0.323354122862257,0.820448689394565,0.820448689394565,0,"Burn",150,"NoHarvest","High",27539.159012,213.1513777,62.24021242,562.06919992,286.6776098,56206.919992,67.3040360000014,0,67.3040360000014,682.565181100001,48.6778677000013,0,0,0,6.82565181100001,0.673040360000014,0.673040360000014,6.152611451,275.39159012,2068,"0","No",781.555051566667,228.214112206667,1009.76916377333,1051.15123593333,2060.92039970667,25.0273899736667,2.46781465333338,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46781465333338,2.46781465333338,2.46781465333338,2.46781465333338,132.833093873334,132.833093873334,132.833093873334,132.833093873334,2.46781465333338,0,0,0,0,0,2060.92039970667,562.06919992
